pts-all-tests

 ,"ptsall"
Processor,2 x Intel Core i7 9xx (Nehalem Class Core i7) @ 2.93GHz (2 Cores)
Motherboard,OpenStack Foundation Nova v2015.1.4
Chipset,Intel 440FX- 82441FX PMC
Memory,4096MB
Disk,40GB
Graphics,Cirrus Logic GD 5446
Network,Red Hat Virtio device
OS,Ubuntu 14.04
Kernel,3.13.0-92-generic (x86_64)
Compiler,GCC 4.8.4
File-System,ext4

 ,"ptsall"
"AIO-Stress - Random Write",135.75
"SQLite - Timed SQLite Insertions",153.22
"FS-Mark - 1000 Files, 1MB Size",23.27
"Dbench - 12 Clients",174.74
"Dbench - 48 Clients",303.59
"Dbench - 128 Clients",266.38
"Dbench - 1 Clients",37.44
"IOzone - 8GB Read Performance",88.58
"IOzone - 8GB Write Performance",65.21
"Threaded I/O Tester - 64MB Random Read - 32 Threads",1304.96
"Threaded I/O Tester - 64MB Random Write - 32 Threads",4.55
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 4",1326.59
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 8",1328.26
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 4",1334.99
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 8",1387.67
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 4",1510.23
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 8",1449.77
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 4",1139.29
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 8",1532.15
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 16",1580.29
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 32",1416.23
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 16",1499.36
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 32",1508.00
"Threaded I/O Tester - Test: Write - Size Per Thread: 32MB - Thread Count: 4",0.81
"Threaded I/O Tester - Test: Write - Size Per Thread: 32MB - Thread Count: 8",1.45
"Threaded I/O Tester - Test: Write - Size Per Thread: 64MB - Thread Count: 4",0.80
"Threaded I/O Tester - Test: Write - Size Per Thread: 64MB - Thread Count: 8",1.46
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 16",1617.86
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 32",130.07
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 16",128.69
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 32",111.58
"Threaded I/O Tester - Test: Write - Size Per Thread: 128MB - Thread Count: 4",0.80
